time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m,outflow_south_cms,outflow_south_cfs,outflow_total_cms,outflow_total_cfs
67.66666666666667,0.1195211111111111,0.03374797721278355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.1236133333333333,0.03490348490231554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.33333333333333,0.12770555555555554,0.03605897340719366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.66666666666666,0.13179777777777776,0.03721447470184103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.13589,0.0383699791939307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.33333333333333,0.13998222222222223,0.03952548048857807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.66666666666667,0.14407444444444445,0.040680981783225434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.14816666666666667,0.0418364830778728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.33333333333334,0.1522588888888889,0.04299200035973172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.66666666666667,0.1563511111111111,0.044147533628802194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.16044333333333333,0.045303089279968844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.33333333333333,0.16453555555555555,0.04645865132602012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.66666666666667,0.1686277777777778,0.0476142453464945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.17271999999999998,0.04876989372348817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.33333333333333,0.17681222222222223,0.049925542100481834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.66666666666666,0.18090444444444445,0.05108121285957168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.18499666666666667,0.052236890013546144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333334,0.18908888888888886,0.053392579957289854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.66666666666667,0.19318111111111108,0.054548269901033564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.19727333333333333,0.05570397263454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.33333333333334,0.20136555555555555,0.05685970734248258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.66666666666667,0.20545777777777777,0.05801546123507251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.20955,0.05917127268162403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.33333333333333,0.2136422222222222,0.06032708412817556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.66666666666666,0.21773444444444442,0.06148293394403481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.22182666666666664,0.06263882852408642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.33333333333333,0.22591888888888884,0.06379473589390727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.66666666666666,0.2300111111111111,0.06495070081768972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.2341033333333333,0.06610667853124141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.33333333333334,0.23819555555555552,0.06726270100898546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.66666666666667,0.2422877777777777,0.06841873627649875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.24638,0.06957478433378128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.33333333333333,0.2504722222222222,0.07073083239106381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.66666666666667,0.2545644444444444,0.0718868676585771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.25865666666666665,0.07304291571585964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.33333333333333,0.26274888888888887,0.07419901493221914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.66666666666666,0.2668411111111111,0.07535513333323252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.27093333333333325,0.07651129649843824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.33333333333333,0.27502555555555547,0.07766747884829783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
