sorting_id,contact,site_name,country,state_region,latitude,longitude,sampling_date,protocol,lfmc_value,species_collected,species_functional_type,landcover,elevation,random_split,spatial_split
179865,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-05-10,23,157.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179866,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-05-24,23,87.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179867,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-05-24,23,124.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179868,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-06-20,23,82.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179869,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-06-20,23,127.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179870,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-07-06,23,73.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179871,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-07-06,23,124.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179872,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-07-17,23,70.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179873,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-07-17,23,91.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179874,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-08-14,23,80.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179875,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-09-05,23,58.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179876,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-09-27,23,58.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179877,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2017-10-30,23,70.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179878,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-03-06,23,82.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179879,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-04-26,23,118.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179880,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-04-26,23,225.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179881,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-05-09,23,95.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179882,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-05-09,23,183.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179883,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-05-22,23,93.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179884,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-05-22,23,158.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179885,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-06-11,23,80.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179886,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-06-11,23,120.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179887,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-07-31,23,64.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179888,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-07-31,23,74.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179889,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-09-05,23,53.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179890,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-09-05,23,62.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179891,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-12-18,23,70.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179892,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2018-12-18,23,74.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179893,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-05-28,23,81.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179894,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-05-28,23,135.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179895,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-06-06,23,89.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179896,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-06-06,23,145.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179897,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-06-26,23,77.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179898,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-06-26,23,120.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179899,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-07-06,23,80.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179900,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-07-06,23,122.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179901,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-07-29,23,67.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179902,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-07-29,23,81.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179903,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-08-13,23,66.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179904,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-08-13,23,76.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179905,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-08-26,23,61.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179906,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-08-26,23,69.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179907,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-09-10,23,69.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179908,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-09-10,23,91.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179909,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-10-01,23,70.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179910,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2019-10-01,23,73.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179911,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-02-13,23,74.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179912,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-03-03,23,79.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179913,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-04-01,23,83.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179914,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-04-22,23,179.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179915,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-05-06,23,90.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179916,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-05-06,23,177.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179917,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-05-28,23,85.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179918,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-05-28,23,139.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179919,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-06-09,23,78.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179920,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-06-09,23,127.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179921,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-06-22,23,84.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179922,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-06-22,23,128.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179923,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-07-07,23,77.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179924,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-07-07,23,107.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179925,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-07-30,23,62.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179926,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-07-30,23,72.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179927,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-08-11,23,62.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179928,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-08-11,23,73.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179929,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-10-14,23,58.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179930,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-10-14,23,62.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179931,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-10-28,23,57.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179932,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-10-28,23,62.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179933,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-11-18,23,60.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179934,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-11-18,23,65.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179935,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-12-03,23,67.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179936,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-12-03,23,72.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179937,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-12-22,23,73.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179938,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2020-12-22,23,76.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179939,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-01-13,23,69.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179940,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-02-01,23,76.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179941,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-02-23,23,81.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179942,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-03-09,23,91.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179943,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-03-23,23,85.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179944,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-04-20,23,81.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179945,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-04-20,23,166.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179946,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-05-12,23,78.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179947,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-05-12,23,136.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179948,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-05-26,23,75.0,Adenostoma fasciculatum,Shrub,Tree cover,321,test,test
179949,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-05-26,23,105.0,Adenostoma fasciculatum,Shrub,Tree cover,321,validation,test
179950,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-07-07,23,56.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
179951,Jolly,Marshall Grade,USA,California,38.81611111,-120.8958333,2021-07-07,23,67.0,Adenostoma fasciculatum,Shrub,Tree cover,321,train,test
180008,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-05-22,23,91.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180009,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-05-22,23,91.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180010,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-06-07,23,93.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180011,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-06-07,23,92.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180012,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-06-26,23,102.0,Pinus ponderosa,Tree,Grassland,1491,test,train
180013,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-06-26,23,110.0,Pseudotsuga menziesii,Tree,Grassland,1491,test,train
180014,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-07-05,23,104.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180015,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-07-05,23,82.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180016,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-07-18,23,120.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180017,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-07-18,23,137.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180018,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-08-13,23,83.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180019,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-08-13,23,125.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180020,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-09-02,23,102.0,Pinus ponderosa,Tree,Grassland,1491,test,train
180021,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-09-02,23,113.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180022,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-09-25,23,116.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180023,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2017-09-25,23,96.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180024,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-05-23,23,113.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180025,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-05-23,23,72.0,Pseudotsuga menziesii,Tree,Grassland,1491,test,train
180026,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-06-13,23,78.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180027,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-06-13,23,114.0,Pseudotsuga menziesii,Tree,Grassland,1491,validation,train
180028,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-06-26,23,109.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180029,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-06-26,23,94.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180030,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-07-12,23,98.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180031,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-07-12,23,110.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180032,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-07-25,23,110.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180033,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-07-25,23,107.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180034,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-08-09,23,117.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180035,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-08-09,23,104.0,Pseudotsuga menziesii,Tree,Grassland,1491,validation,train
180036,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-08-30,23,102.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180037,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-08-30,23,113.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180038,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-09-09,23,93.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180039,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2018-09-09,23,118.0,Pseudotsuga menziesii,Tree,Grassland,1491,validation,train
180040,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-06-06,23,104.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180041,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-06-06,23,91.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180042,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-06-26,23,110.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180043,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-06-26,23,79.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180044,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-07-11,23,106.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180045,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-07-11,23,91.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180046,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-08-05,23,147.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180047,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-08-05,23,141.0,Pseudotsuga menziesii,Tree,Grassland,1491,test,train
180048,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-08-22,23,129.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180049,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-08-22,23,124.0,Pseudotsuga menziesii,Tree,Grassland,1491,test,train
180050,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-09-13,23,120.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180051,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-09-13,23,115.0,Pseudotsuga menziesii,Tree,Grassland,1491,validation,train
180052,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-09-24,23,137.0,Pinus ponderosa,Tree,Grassland,1491,test,train
180053,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2019-09-24,23,137.0,Pseudotsuga menziesii,Tree,Grassland,1491,validation,train
180054,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-05-30,23,100.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180055,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-05-30,23,104.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180056,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-06-13,23,101.0,Pinus ponderosa,Tree,Grassland,1491,validation,train
180057,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-06-13,23,90.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180058,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-07-06,23,100.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180059,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-07-06,23,109.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
180060,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-07-27,23,118.0,Pinus ponderosa,Tree,Grassland,1491,train,train
180061,Jolly,McCellan Creek,USA,Montana,46.48305556,-111.8636111,2020-07-27,23,122.0,Pseudotsuga menziesii,Tree,Grassland,1491,train,train
