time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
33.0,0.0254,0.0,0.0,0.0,0.0
33.333333333333336,0.0254,0.0,0.0,0.0,0.0
33.666666666666664,0.0254,0.0,0.0,0.0,0.0
34.0,0.0254,0.0,0.0,0.0,0.0
34.33333333333333,0.0254,0.0,0.0,0.0,0.0
34.666666666666664,0.0254,0.0,0.0,0.0,0.0
35.0,0.0254,0.0,0.0,0.0,0.0
35.333333333333336,0.0254,0.0,0.0,0.0,0.0
35.666666666666664,0.0254,0.0,0.0,0.0,0.0
36.0,0.0254,0.0,0.0,0.0,0.0
36.33333333333333,0.0254,0.0,0.0,0.0,0.0
36.66666666666667,0.0254,0.0,0.0,0.0,0.0
37.0,0.0254,0.0,0.0,0.0,0.0
37.333333333333336,0.0254,0.0,0.0,0.0,0.0
37.666666666666664,0.0254,0.0,0.0,0.0,0.0
38.0,0.0254,0.0,0.0,0.0,0.0
38.33333333333333,0.0254,0.0,0.0,0.0,0.0
38.66666666666667,0.0254,0.0,0.0,0.0,0.0
39.0,0.0254,0.0,0.0,0.0,0.0
39.333333333333336,0.0254,0.0,0.0,0.0,0.0
39.666666666666664,0.0254,0.0,0.0,0.0,0.0
40.0,0.0254,0.0,0.0,0.0,0.0
40.333333333333336,0.0254,0.0,0.0,0.0,0.0
40.66666666666667,0.0254,0.0,0.0,0.0,0.0
41.0,0.0254,0.0,0.0,0.0,0.0
41.333333333333336,0.0254,0.0,0.0,0.0,0.0
41.666666666666664,0.0254,0.0,0.0,0.0,0.0
42.0,0.0254,0.0,0.0,0.0,0.0
42.333333333333336,0.0254,0.0,0.0,0.0,0.0
42.66666666666667,0.0254,0.0,0.0,0.0,0.0
43.0,0.0254,0.0,0.0,0.0,0.0
43.333333333333336,0.0254,0.0,0.0,0.0,0.0
43.666666666666664,0.0254,0.0,0.0,0.0,0.0
44.0,0.0254,0.0,0.0,0.0,0.0
44.333333333333336,0.0254,0.0,0.0,0.0,0.0
44.66666666666667,0.0254,0.0,0.0,0.0,0.0
45.0,0.0254,0.0,0.0,0.0,0.0
45.33333333333333,0.0254,0.0,0.0,0.0,0.0
45.666666666666664,0.0254,0.0,0.0,0.0,0.0
46.0,0.0254,0.0,0.0,0.0,0.0
46.333333333333336,0.0254,0.0,0.0,0.0,0.0
46.666666666666664,0.0254,0.0,0.0,0.0,0.0
47.0,0.0254,0.0,0.0,0.0,0.0
47.33333333333333,0.0254,0.0,0.0,0.0,0.0
47.666666666666664,0.0254,0.0,0.0,0.0,0.0
48.0,0.0254,0.0,0.0,0.0,0.0
48.333333333333336,0.0254,0.0,0.0,0.0,0.0
